ID de Licitacion,Institucion Convocante,Tipo de Licitacion,Fecha de Publicacion de convocatoria,Fecha de Cierre de Convocatoria,Fecha de primera Adjudicacion,Ministro a cargo,Categoria del bien a adquirir,Tag,URL de la Licitacion,Link al PBC
276970,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-04-08,2014-04-21T09:50:00-04:00,2014-04-21,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276970-contratacion-servicios-reparacion-vehiculos-novena-region-sanitaria-paragu.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/1Ovid%252BPY%252BfE%253D
276961,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-09-25,2014-10-21T11:15:00-04:00,2014-10-21,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276961-lco-no-13-2014-contratacion-servicio-reparaciones-menores-equipos-medicos.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/pVoIAHyYyc4%253D
276953,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-05-02,2014-05-20T11:15:00-04:00,2014-05-20,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276953-cd-04-2014-servicio-descarga-lodo-limpieza-camara-septica.html,
276951,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-09-25,2014-10-07T10:00:00-04:00,2014-10-07,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276951-lco-11-2014-mantenimiento-reparacion-vehiculo-contrato-abierto-plurianual.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/z%252Frd3dDbR5U%253D
276950,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-06-12,2014-06-23T11:00:00-04:00,2014-06-23,Antonio Barrios,Bienes - Elementos e insumos de limpieza,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276950-lco-no-07-2014-adquisicion-productos-limpieza.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/7Xdee5x8Ukk%253D
276949,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-06-18,2014-07-07T11:15:00-04:00,2014-07-07,Antonio Barrios,Bienes - Productos quimicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276949-cd-06-2014-adquisicion-gas-refrigerante.html,
276948,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-09-24,2014-10-13T11:15:00-04:00,2014-10-13,Antonio Barrios,Bienes - Productos quimicos,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/276948-cd-16-2014-adquisicion-herbicidas-e-insecticidas.html,
276945,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-06-18,2014-06-27T11:15:00-04:00,2014-06-27,Antonio Barrios,Bienes - Productos quimicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276945-cd-07-2014-servicio-recarga-extintores.html,
276940,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-07-23,2014-08-08T11:15:00-04:00,2014-08-08,Antonio Barrios,"Bienes - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276940-cd-08-2014-adquisicion-repuestos-cubiertas-vehiculos.html,
276939,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-10-28,2014-11-11T11:15:00-04:00,2014-11-11,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276939-cd-18-2014-mantenimiento-preventivo-correctivo-aireador-planta-efluentes.html,
276937,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-08-07,2014-08-25T11:15:00-04:00,2014-08-25,Antonio Barrios,Servicios - Servicios Técnicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276937-cd-09-2014-servicio-impresion-formularios-revistas.html,
276934,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-08-08,2014-08-27T11:15:00-04:00,2014-08-27,Antonio Barrios,"Servicios - Servicios de ceremonial, gastronomico y funerarios",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276934-cd-10-2014-servicios-gastronomicos.html,
276903,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-09-19,2014-10-14T10:20:00-04:00,2014-10-14,Antonio Barrios,"Bienes - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276903-adquisicion-materiales-electricos-ferreteria-cubiertas-sanitarios-otros-s2.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/47cPkXcZXlA%253D
276901,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-08-18,2014-09-10T10:20:00-04:00,2014-09-10,Antonio Barrios,Bienes - Productos quimicos,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/276901-adquisicion-pinturas-insecticidas-quimicos-otros-depencias-msp-bs-s2.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/7%252BJhQcc7XCg%253D
276900,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-10-21,2014-11-14T09:55:00-04:00,2014-11-14,Antonio Barrios,"Servicios - Servicios de ceremonial, gastronomico y funerarios",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276900-contratacion-servicio-plato-servido-ser-elaborados-instalaciones-hospital.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/DLamblerkRc%253D
276898,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-10-14,2014-11-18T10:20:00-04:00,2014-11-18,Antonio Barrios,Bienes - Muebles y Enseres,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276898-adquisicion-aire-acondicionados-dependencias-msp-bs-s2.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/4yvZTvaKMlo%253D
276897,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-06-23,2014-08-11T10:20:00-04:00,2014-08-11,Antonio Barrios,"Bienes - Textiles, vestuarios y calzados",produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/276897-adquisicion-textiles-uniformes-otros-dependencias-msp-bs-s2.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/B8W6wsQCKLM%253D
276896,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-06-20,2014-07-01T10:50:00-04:00,2014-07-01,Antonio Barrios,"Bienes - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276896-adquisicion-equipos-oficinas-comunicacion-otros-msp-bs-s2.html,
276893,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-06-12,2014-07-15T08:50:00-04:00,2014-07-15,Antonio Barrios,"Servicios - Servicios de ceremonial, gastronomico y funerarios",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276893-servicio-catering-dependencias-msp-bs-s2.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/zYyUmv311kY%253D
276786,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-07-08,2014-07-30T10:20:00-04:00,2014-07-30,Antonio Barrios,"Bienes - Utiles de oficina, Productos de papel y cartón e impresos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276786-adquisicion-utiles-oficina-depencias-msp-bs-s2.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/VdoUPAEkboU%253D
276774,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-04-09,2014-04-28T08:50:00-04:00,2014-04-28,Antonio Barrios,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276774-adquisicion-reveladora-automatica-placas-radiograficas-instituto-nacional.html,
276754,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-05-23,2014-07-31T08:50:00-04:00,2014-07-31,Antonio Barrios,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276754-adquisicion-medicamentos-e-insumos-instituto-nacional-nefrologia.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/5CdFVRrZr2Y%253D
276753,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-05-29,2014-07-08T09:20:00-04:00,2014-07-08,Antonio Barrios,"Bienes - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276753-adquisicion-cubiertas-dependencias-nivel-central-ministerio-salud-publica.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/xpDOk52xvhw%253D
276725,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-08-19,2014-09-05T10:00:00-04:00,2014-09-05,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276725-lco-no-08-14-contratacion-servicio-reparaciones-equipamientos-industriales.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/MY8cxhPEmfY%253D
276713,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-05-29,2014-06-25T08:50:00-04:00,2014-06-25,Antonio Barrios,Bienes - Elementos e insumos de limpieza,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276713-adquisicion-elementos-limpieza-dependencias-msp-bs-s2.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/lN46rs3k43k%253D
276672,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-07-03,2014-07-28T08:50:00-04:00,2014-07-28,Antonio Barrios,"Bienes - Utensilios de cocina y comedor, Productos de Porcelana, vidrio y loza",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276672-adquisicion-utensilios-cocina-dependencias-msp-bs-s2.html,
276671,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-06-30,2014-07-08T08:50:00-04:00,2014-07-08,Antonio Barrios,Servicios - Servicios Técnicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276671-servicios-serigraficos-dependencias-msp-bs-s2.html,
276670,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-08-19,2014-09-12T10:20:00-04:00,2014-09-12,Antonio Barrios,Servicios - Servicios Técnicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276670-servicio-impresiones-dependencias-msp-bs-s2.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/zsAeazCrMKU%253D
276665,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2014-04-03,,2014-04-11,Antonio Barrios,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276665-adquisicion-medicamentos-varios-desinfectante-stock-0.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/wDX6VdVkKA8%253D
276657,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2014-03-24,2014-03-27T09:50:00-04:00,2014-03-27,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276657-arrendamiento-inmueble-deposito-medicamentos-e-insumos-medicos.html,
276651,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-04-04,2014-04-28T09:50:00-04:00,2014-04-28,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276651-mantenimiento-preventivo-correctivo-provision-repuestos-planta-tratadora.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/wkCM4PgFhes%253D
276644,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2014-07-29,2014-08-06T09:45:00-04:00,2014-08-06,Antonio Barrios,Locación Inmuebles - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276644-alquiler-oficinas-ucp.html,
276642,Ministerio de Salud Pública y Bienestar Social (MSPBS),BID - Licitación Internacional,2014-09-03,2014-10-27T09:30:00-04:00,2014-10-27,Antonio Barrios,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276642-construccion-sistemas-abastecimiento-agua-potable-saneamiento.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/sjIaBHr8paM%253D
276640,Ministerio de Salud Pública y Bienestar Social (MSPBS),BID - Licitación Internacional,2015-02-27,2015-04-10T09:30:00-04:00,2015-04-10,Antonio Barrios,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276640-construccion-sistemas-abastecimiento-agua-potable-saneamiento.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/mf2O4kllOMI%253D
276637,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-05-29,2014-07-08T10:20:00-04:00,2014-07-08,Antonio Barrios,"Bienes - Utiles de oficina, Productos de papel y cartón e impresos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276637-adquisicion-papeles-varios-dependencias-msp-bs-s2.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/Hb5Wt%252B3PSkI%253D
276627,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2014-10-20,2014-11-07T08:45:00-04:00,2014-11-07,Antonio Barrios,"Servicios - Servicios de ceremonial, gastronomico y funerarios",produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/276627-servicios-gastronomicos.html,
276625,Ministerio de Salud Pública y Bienestar Social (MSPBS),BID - Concurso de Ofertas (CO/CP),2014-10-15,2014-10-31T10:00:00-04:00,2014-10-31,Antonio Barrios,Bienes - Combustibles y Lubricantes,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276625-adquisicion-combustibles.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/CC9%252BNblKqDU%253D
276594,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2014-05-07,2014-06-04T09:50:00-04:00,2014-06-04,Antonio Barrios,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276594-adquisicion-reactivos-hemograma-gases-electrolitos.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/oFWrN18SxQ4%253D
276553,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2014-04-03,2014-05-05T09:20:00-04:00,2014-05-05,Antonio Barrios,Servicios - Servicios Técnicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276553-servicios-serigraficos-dependencias-nivel-central-ministerio-salud-publica.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/gzFjwR%252Fll1Y%253D
276540,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2014-06-12,,2014-06-24,Antonio Barrios,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/276540-mantenimiento-preventivo-maquinas-hemodialisis-nipro-instituto-nacional-ne.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/9pGGlTIItiQ%253D
276536,Ministerio de Salud Pública y Bienestar Social (MSPBS),Locación de Inmuebles,2014-03-27,2014-04-04T09:50:00-04:00,2014-04-04,Antonio Barrios,Servicios - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/276536-locacion-inmueble-local-oficinas-digies.html,
